,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
320,eddie cochran,one kiss,1957,pop,kiss kiss want want kiss lips want eleventhirty light kiss dear kiss kiss want hold closer door time leave kiss kiss want come little kiss,25,0.061748393045924624,0.0021052632350343423,0.0021052631821611776,0.17395084645148448,0.0021052631578948465,0.044231864821198515,0.48834573000119574,0.0021052632311781257,0.002105263183621674,0.002105263186789343,0.0021052633193398137,0.0021052635443649524,0.0021052631639328443,0.0021052631752021753,0.002105263335962733,0.0021052631584390427,0.6588324488248675,0.58736507448145,0.5833329149928865,0.0,0.46723000824402316,0.42240438340016223,romantic,0.9
321,johnny mathis,i'm glad there is you,1957,pop,fall burst bubble trouble fall fall kiss germs catch pneumonia phone fall yeah fall tell cause chain chain bind remind fall tear ocean devotion fall fall tell cause chain chain bind remind kiss lie pain sorrow tomorrow fall fall fall fall,41,0.00142247512961842,0.0014224751326978302,0.001422475386144912,0.0014224752698949622,0.029757802238707665,0.0014224751172792747,0.05767070963973261,0.08767255285118276,0.0014224751767464461,0.001422475148454005,0.001422475156277263,0.0014224751523120066,0.15895685278300886,0.0014224751339457814,0.6135392805556101,0.0014224751089348731,0.22668688400303266,0.5908776247980925,0.8955822244801451,0.0004129554655870445,0.1302555647155812,0.2792567695807916,sadness,0.9
322,johnny mathis,"baby, baby, baby",1957,pop,scratch surface time underneath know come world disappear come lose kiss deep deep deep tear apart deep deep deep deep inside heart life place want stay stop hold stop deep deep deep tear apart deep deep deep deep inside heart come world disappear come lose kiss deep deep deep tear apart oohooh deep deep deep deep inside heart baby baby baby deep deep deep tear apart oohoohoohooh deep deep deep deep inside heart,73,0.09538258188988286,0.0007518797259920643,0.05228214251914983,0.0007518797217153302,0.0007518796998916311,0.0007518796995234374,0.03650328174597798,0.0007518797123169022,0.0007518797074537737,0.0007518797024660341,0.0007518797152825054,0.0007518797460300095,0.000751879708015426,0.0007518797167880677,0.7499902875847149,0.0007518797004775561,0.09238600671504388,0.5830833525626233,0.854417524515587,0.0005232793522267206,0.19620774938169827,0.3002784471346852,sadness,0.9
325,eddie cochran,undying love,1957,pop,world eternity undying long star shine till time undying leave grieve deceive understand commend demand world eternity undying,18,0.005263158027703587,0.005263158000153366,0.386018502627552,0.2826692816571459,0.005263157900415401,0.005263157934851136,0.005263158258679763,0.005263158271551017,0.005263157946257143,0.00526315797520479,0.005263158050968397,0.24710168731503432,0.005263158110081182,0.005263157957217626,0.005263158269121792,0.005263157898099064,0.4183905556157262,0.6456682819270312,0.3704812956639515,0.000826923076923077,0.8124484748557297,0.4434260609540557,world/life,0.9
326,ricky nelson,your true love,1957,pop,true true true baby true true true baby world round baby mean baby give true true true baby true true true baby little young need somethin hold give love forget true true true baby yeah true baby,37,0.31187863422688106,0.0013850415568729263,0.10188124145220755,0.0013850415523708947,0.042203985168374154,0.02794300932927698,0.47339983699592797,0.0013850416107294302,0.001385041648655909,0.0013850415542046057,0.001385041605928067,0.0013850415609259106,0.024687752396024686,0.0013850415628990122,0.001385041569148551,0.0013850415514402095,0.6209249431387416,0.6439248262954131,0.12750916416582747,0.013157894736842106,0.9165292662819454,0.5175024485249189,romantic,0.9
327,harry belafonte,cu cu ru cu cu paloma,1957,pop,softly night wind sing tell bring breath send end heart try cry lonely little wing lead home safely cucurrucucu cucurrucucu llores piedras jamas saber amores good tomorrow fill sorrow like today need hold enfold stay little remind lonely little wing lead home safely cucurrucucu cucurrucucu llores piedras jamas saber amores cucurrucucu cucurrucucu cucurrucucu llores,54,0.00159489637124426,0.0015948963988461566,0.1491878694053191,0.001594896427219771,0.0015948966385072524,0.12202300356106026,0.001594896527044394,0.0015948964964487048,0.0015948963981338173,0.17793697350347223,0.0015948963791261428,0.17292320987999482,0.0015948964493448213,0.0015948964748546018,0.32437646714313134,0.032818822918947894,0.17903173399761724,0.580083583314104,0.8564255586601995,0.00014068825910931173,0.17662819455894474,0.17815251086920833,sadness,0.9
329,harry belafonte,cordelia brown,1957,pop,look good things smile people believe ways raise question answer dream capture foolish night perfection forever help feel someday lalala lalala lalala lalala happen cancel feel look need worry consequences giggle instead sigh yeah yeah lalala lalala lalala lalala write zoloth passarelli,42,0.0019493177463374026,0.001949317827846095,0.49537254419379373,0.03596849983881563,0.10758687945675577,0.1321160437753087,0.03831342428571627,0.0019493178850271018,0.0019493177876496596,0.001949317914085486,0.0019493178049545614,0.001949317896837779,0.0019493180571307379,0.05668963941430536,0.0019493178001071915,0.11056115495747335,0.6707462363262212,0.5815450093582544,0.8624496610940374,0.0,0.9701154163231657,0.38236309282131725,world/life,0.9
330,andy williams,dear heart,1957,pop,dear heart wish warm night dear heart like year sight single room table lonesome right soon kiss hello door dear heart want know leave arm single room table lonesome right soon kiss hello door dear heart want know leave arm,40,0.0012836970731391272,0.0012836970909053506,0.0012836970819436347,0.12211449403420634,0.0012836970583498413,0.0012836970539677696,0.31483743606958625,0.0012836971586989811,0.0012836971242121702,0.1596742267705498,0.10082500105106922,0.0012836971086625068,0.0012836971852126602,0.001283697257253386,0.23369759499535217,0.0012836970541419905,0.1866132351348424,0.5521626541548086,0.8654617123109563,0.0,0.09624896949711459,0.18315767219156392,romantic,0.9
331,eddie cochran,completely sweet,1957,pop,completely sweet baby completely sweet mean maybe completely sweet baby completely sweet mean maybe completely sweet ajust like ahoney be bring ajust like be bring sugar kiss chin completely sweet baby completely sweet mean maybe completely sweet baby completely sweet mean maybe completely sweet sugar coffee sugar sugar coffee mmmm sugar taste better sugar knee completely sweet baby completely sweet mean maybe completely sweet baby completely sweet mean maybe completely sweet completely sweet,73,0.16658561080956888,0.001096491242033846,0.0010964912490990643,0.001096491236962003,0.0010964912300699633,0.0010964912323250394,0.41430597142942377,0.2565091386868667,0.0010964912721681073,0.0010964912860106331,0.0010964912348013047,0.0010964912407190794,0.0010964912286615246,0.03449843076881243,0.0010964912359194712,0.0010964912302013567,0.6371710170042241,0.676947927082532,0.3514049712901318,1.923076923076923e-06,0.9618713932399011,0.6646541914021739,romantic,0.9
334,eddie cochran,sittin' in the balcony,1957,pop,asittin balcony watchin movie maybe symphony wouldn know care symphonies cymbals timpanis asittin balcony hold hand kiss feature asittin balcony holdin hand balcony asittin balcony stop lovin watch bug place asittin balcony asmoochin balcony asittin balcony ahuggin akissin baby,39,0.15298611344999755,0.0037593987447939767,0.0037593986973758794,0.003759398585313972,0.0037593984995324416,0.0037593985185852465,0.30025058991620796,0.4109768221326594,0.0037593988503171667,0.0037593985463242013,0.00375939888222599,0.003759399023603025,0.00375939857520302,0.003759398586752902,0.0037593988381252495,0.0037593984980622427,0.4996209249431388,0.5882880804040714,0.8835340196124696,0.023582995951417007,0.8248145094806266,0.46044360945006485,romantic,0.9
335,andy williams,a time for us,1957,pop,time chain tear courage bear free time dream long deny flourish unveil hide time life worthwhile tear thorns endure pass surely time world world shin tear thorns endure pass surely time world world shin world shin,36,0.0020242914980072675,0.0020242915342126217,0.3541260733482005,0.18373837869530107,0.0020242914979758026,0.00202429150043075,0.0020242915066818598,0.0020242915124496544,0.002024291510535882,0.002024291508840742,0.0020242915246492608,0.15591614138720464,0.13413655042068484,0.002024291516704249,0.14374277500965407,0.002024291498199725,0.10646593739846205,0.6385919031869343,0.8363452172140735,0.0,0.21681780708985984,0.3443238667714146,world/life,0.9
337,the chordettes,soft sands,1957,pop,go shore walk song sweet anymore soft soft sand soft sand warm summer dare climb darling place share embrace time stand soft soft sand heart dream storybook end heart learn pretend return time tell goodbye come spot cause remember hand soft soft sand say care,45,0.0012239902672999705,0.0012239902563778004,0.10419440247516332,0.001223990354237918,0.0012239902141599052,0.0012239902174961384,0.3234073359703971,0.15452708635736462,0.0012239903185144326,0.0466211036278711,0.0739149538923657,0.28142324427013865,0.0012239902234279481,0.0012239902296941184,0.001223990305976151,0.0012239903480579088,0.19527780786309978,0.510396636156193,0.9839357268430994,1.6194331983805667e-06,0.09624896949711459,0.1911659303073329,romantic,0.9
341,andy williams,(where do i begin) love story,1957,pop,begin tell story great sweet story older simple truth bring start hello give mean world time come life live fine fill heart fill heart special things angels songs wild imagine fill soul lonely lonely reach handit long measure hours answer know need till star burn away long measure hours answer know need till star burn away,56,0.0010121457949466676,0.0010121457879632306,0.3554726462608123,0.08452080139727508,0.001012145862231312,0.001012145756406376,0.03704500930118728,0.09980152681107352,0.0010121457670528057,0.039817785826609886,0.0010121457983951608,0.15435115380650158,0.059261399843885586,0.0010121458023481663,0.1585960731419905,0.0010121457516129471,0.2840896783277375,0.6361561931133501,0.6325297515358952,0.0007165991902834007,0.2899835119538335,0.4534363835987669,world/life,0.9
343,andy williams,canadian sunset,1957,pop,lonely come like hill cold cold wind warm warm lips trail kiss fill thrill weekend change scene bargain discover eye couldn ignore come fast fast fast beat heart know,29,0.07310052282957341,0.0021929826280359063,0.062278157594771955,0.0021929824839881256,0.002192982464490216,0.0021929824742569362,0.307285798930752,0.0021929826775422515,0.002192982646864044,0.0021929825482192938,0.0021929825961034236,0.15792433237610395,0.0021929824726774566,0.002192982871089102,0.15873423799898917,0.0021929824679139207,0.332827899924185,0.6020562520831729,0.5893570174267245,0.0,0.49711459192085744,0.3853661896147306,romantic,0.9
346,jimmie rodgers,kisses sweeter than wine,1957,pop,young kiss thinkin miss girl kiss lordy kiss kiss sweeter wine kiss sweeter wine sweeter wine ask sweet wife tell rest life beg plead like natural whoop lordy give hand kiss sweeter wine kiss sweeter wine sweeter wine work hard wife workin handinhand good life corn field wheat whoop lord father twin kiss sweeter wine kiss sweeter wine sweeter wine children number sweetheart knockin door marry wouldn hesitate whoop lord grandfather kiss sweeter wine kiss sweeter wine sweeter wine ready thinkin happen long time kid trouble pain whoop lordy kiss sweeter wine kiss sweeter wine,95,0.0008488964518646225,0.000848896466127301,0.08564578638327473,0.023901305713866453,0.0008488964353785902,0.0659234219990968,0.33644355956349936,0.0008488964877653916,0.05334713642815206,0.0008488964388125911,0.3229751350553979,0.0008488964431556329,0.07330738964714775,0.029118404147185577,0.0008488964943808685,0.0008488965332182986,0.4714610635763026,0.5815706484116605,0.6746984685727597,0.0,0.6929101401483923,0.31829702789516545,romantic,0.9
348,the chordettes,eddie my love,1957,pop,want know long write line tell long leave september return long sleep go sink fast long leave september return long sleep go sink fast long long,26,0.002105263196819724,0.0021052632219464617,0.0021052632507020637,0.46386887460773774,0.0021052631624621358,0.002105263174915169,0.002105263174483724,0.09544777625124415,0.0021052631975272194,0.06472768201059963,0.0021052632353389987,0.07647526304577719,0.0021052632329677306,0.00210526316871144,0.0021052632882293154,0.07829115035736797,0.5299469294920395,0.5103197189959746,0.8112447904064161,0.0,0.427040395713108,0.08425568446181701,night/time,0.9
350,the chordettes,come home to my arms,1957,pop,sweetheart soldier handsome suddenly send away patiently wait leave write say darling tell come station jump train march double lover roses entwine arm arm arm surrender soldier soldier parade order order obey duty order hurry home come station jump train march double lover roses entwine arm arm arm surrender girl love soldier cause away soldier duty answer call loudest come station jump train march double lover roses entwine arm arm arm surrender,72,0.09433035988151714,0.0014224751556189716,0.0014224751687045454,0.0014224753467007014,0.0014224751182135803,0.0014224751240339063,0.4060589702111462,0.07303778706589206,0.0014224751453705393,0.12143207060480528,0.0014224751549122934,0.001422475143094886,0.0014224752354298625,0.024947191826842467,0.09892974460786712,0.0014224751092607802,0.6382540885952561,0.5315232161628592,0.827309063563317,0.0,0.5857378400659522,0.2221979305059377,romantic,0.9
351,the chordettes,love never changes,1957,pop,change time march change lifetime come deep heart stay fill devotion life complete fill emotion sweet life song dream come true feel dear real dear change life song dream come true feel dear real dear change change,37,0.049303998392355185,0.0015948963854625796,0.4535900934175064,0.0015948964136524107,0.0015948963318078387,0.0015948963326960239,0.24004775426976918,0.0015948963551412705,0.001594896366216832,0.0766915476725756,0.0015948963504399654,0.0015948963947604521,0.0015948963388229848,0.0015948963374093129,0.03881445090251699,0.12081850253306178,0.6512509476876421,0.5423685357536598,0.8092367562618035,0.0,0.1992992580379225,0.08155289734774498,world/life,0.9
352,mohammed rafi,tumsa nahin dekha,1957,pop,rain window tear eye leave pride want leavin baby blue honky tonk light play saddest songs dark shadow fall like break dream lose lonely ones heartbreak hotel know hang blue think lonely sure worry baby need hide heartache blue honky tonk light play saddest songs dark shadow fall like break dream lose lonely ones heartbreak hotel know hang blue hearts forsake untrue hurt baby know pack suitcase trouble blue honky tonk light play saddest songs dark shadow fall like break dream lose lonely ones heartbreak hotel know hang blue hang blue,91,0.05707534025219542,0.000730994179107541,0.0007309941747392321,0.0007309941655659202,0.0007309942054961691,0.0007309942290645298,0.0007309941605423406,0.09835803635887315,0.0007309941858373874,0.2332025951405612,0.0007309942019914186,0.15345608687139187,0.04301626435779092,0.0007309942312288357,0.3499374550421937,0.0007309941595221783,0.7519766056536337,0.6768453708689075,0.6214855637405259,0.0005283400809716599,0.9711459192085737,0.526511738905159,sadness,0.9
356,lavern baker,i can't love you enough,1957,pop,hold suit squeeze tease siree pray heart heart forever know half kiss thrill suit dance romance entrance siree tell spell hear pleas heart heart hold suit squeeze tease siree pray heart heart,32,0.002631578973041287,0.0026315791030035998,0.0026315790852553616,0.002631578950231884,0.002631578953062368,0.002631579293731667,0.3143241145736582,0.10680531797877026,0.002631579038579371,0.0026315794365568746,0.0026315790931881453,0.05571241088732645,0.0026315790398692617,0.0026315789624756845,0.43097595317403753,0.0026315789499124624,0.6241741579118381,0.6735635720329205,0.7831323123818399,0.0,0.9196207749381697,0.4994838677644386,sadness,0.9
357,ghantasala,choopula kalasina subhavela,1957,pop,little rush babe feel dizzy derail mind little hush babe vein busy heart atrophy distract sedate add shadow wall cave nurse poison sting teeth lungs line scum death gun deaf numb free young feel right babe catch little word mean outside life babe scratch slave semblance touch lord quit sedate nurse poison sting teeth lungs line scum death gun deaf numb free young feel darlin stand watch come save darlin join suppose drag away distract sedate add shadow wall cave nurse poison sting teeth lungs line scum death gun deaf numb free young feel sedate nurse poison sting teeth lungs line scum death gun deaf numb free young feel,109,0.1340857292644154,0.3788160276413716,0.0009746589654154697,0.047354963323277995,0.0009746588732742738,0.09268417426302257,0.0009746589412338642,0.0009746590004653922,0.000974658929477987,0.0009746588791395615,0.0009746589062264548,0.0009746589154746775,0.15102753438995176,0.0009746588806676519,0.08749012180160542,0.0968455423261798,0.5288638579010073,0.6109786426685127,0.7148591514650117,0.005789473684210527,0.9154987633965375,0.45643948039218035,violence,0.9
359,eddie cochran,i'm alone because i love you,1957,pop,heart true sorry yesterday kiss bring pain yesterday turn rain heart,11,0.004385965101755484,0.004385965087236576,0.0043859657117199,0.004385964943019363,0.004385964950294693,0.004385964986635142,0.23406899249730007,0.004385965272778151,0.004385965112372997,0.004385966040925194,0.0043859649603322365,0.004385965302367638,0.0043859649257989046,0.004385964928108391,0.6276115407232756,0.004385964917414778,0.42705512834398357,0.5771863702792093,0.8835340196124696,0.0005627530364372469,0.4888705688375928,0.380361028292375,sadness,0.9
360,johnny mathis,i've grown accustomed to her face,1957,pop,grow accustom face make begin grow accustom tune whistle night noon smile frown down second nature like breathe breathe serenely independent content surely grow accustom look accustom voice accustom face grow accustom face make begin get hear good morning joy woes highs low second nature like breathe breathe grateful woman easy forget like habit break grow accustom accustom face,59,0.0014619883097442582,0.35750853958294665,0.242940252338741,0.0014619887176973729,0.0014619883065279968,0.001461988337848912,0.05614517015333267,0.0014619883514541663,0.0014619883438107802,0.060861357725294545,0.0014619883897693134,0.0014619884832751725,0.0014619883365315977,0.2075133070307023,0.0014619884066941501,0.05602552407129949,0.23643452832232215,0.5983642283926877,0.8614456440217311,0.0013866396761133602,0.12201154163231656,0.30127947939915634,violence,0.9
367,andy williams,speak softly love,1957,pop,speak softly hold warm heart feel word tender tremble moments start world share know winecolored days warm deep nights speak softly hear vow live life becauause come world softly winecolored days warm deep nights speak softly hear vow live life becauause come world softly,44,0.001697793013041074,0.0016977930061655526,0.45918392570008076,0.0016977928947845074,0.0016977928739309387,0.0016977928707634594,0.07446782314226633,0.0016977929857469834,0.0016977929075299278,0.24720370216417495,0.0016977928871175253,0.0016977929669363856,0.0016977929016478677,0.001697792903978249,0.19367765491949213,0.0016977931587458103,0.31441568287663824,0.618311411942671,0.4528106955930679,0.002388663967611336,0.16632316570486397,0.28526296316761834,world/life,0.9
368,the chordettes,teen age goodnight,1957,pop,goodnight goodnight goodnight goodnight school dance dim light hold close moment whisper teenage goodnight darling dearest right kiss prove dream goodnight goodnight hold close moment whisper teenage goodnight darling dearest right kiss prove dream wonderful teenage goodnight goodnight goodnight,39,0.002392344508859303,0.0023923445155737007,0.0023923446080386292,0.10004487861493656,0.0023923445239763122,0.002392344519126736,0.6918134649890829,0.0023923445765622322,0.002392344676109404,0.0023923445059688903,0.050017456714119835,0.1222390315586286,0.0023923444976080284,0.0023923445488885013,0.0023923445194880552,0.0023923444983827247,0.31549875446767034,0.5384970386893315,0.7349394929111376,0.0,0.46723000824402316,0.2352113499440623,romantic,0.9
370,harry belafonte,"love, love alone",1957,pop,cause leave throne cause leave throne december hear talk give throne york cause leave throne great cause abdicate cause leave throne say sorry grieve help leave cause leave throne power buy leave yacht boat cause leave throne flute play halove cause money store leave lady baltimore cause leave throne donut know simpson bone cause leave throne cause leave throne december windsor go kick cause leave throne cause leave throne cause leave throne lova cause leave throne cause leave throne cause leave throne sound double kiss cause leave throne sound double kiss cause leave throne lova,95,0.0008488965139301915,0.000848896536280356,0.000848896455463951,0.0008488964524891629,0.0008488964480066537,0.000848896470761025,0.03411336134412055,0.2782128084871143,0.1559139699292766,0.030933198151140682,0.13920363710883876,0.0008488964410978546,0.0008488965249224007,0.0008488964572396997,0.3308426573156505,0.0008488964695046795,0.5743528647243584,0.533035920313822,0.934738890300
